date,carry,constant,spy_total,carry_dd,spy_dd,inmkt,vix_over_vix3m
2025-06-26,3.227296677348175,2.570032017960023,6.033119885081881,-0.053604585397661664,0.0,1.0,0.852058969750537
2025-06-27,3.228152919722761,2.5707138797588676,6.06309497758842,-0.05335349479828033,0.0,1.0,0.8529562647427257
2025-06-30,3.2316137767827278,2.5734699057282575,6.0920831105714806,-0.05233860847712635,0.0,1.0,0.8390745172152672
2025-07-01,3.2326147517467123,2.5742670241725185,6.0901122339398235,-0.05204507546459114,-0.0003235144031829007,1.0,0.8605966841765322
2025-07-02,3.234584600290766,2.575835697379504,6.117720327342582,-0.05146742307749019,0.0,1.0,0.8626345362664594
2025-07-03,3.239888391502856,2.580059329290174,6.165936525024732,-0.04991210164752646,0.0,1.0,0.8599483034602458
2025-07-07,3.2319459226431118,2.5737344074401114,6.119987535224506,-0.052241207664411204,-0.007452069870285016,1.0,0.8526809360048262
2025-07-08,3.2466040579480278,2.5854072968034094,6.116635402046427,-0.0479427518897807,-0.007995723403608657,1.0,0.8802573382434271
2025-07-09,3.26932432188018,2.603500398120055,6.153314760909124,-0.04128010021760409,-0.0020470149286133665,1.0,0.8585291146833796
2025-07-10,3.27439089854278,2.6075351261125963,6.170668697783114,-0.039794341268056255,0.0,1.0,0.8380651743619457
2025-07-11,3.2712920226094435,2.6050673609318307,6.148976276690627,-0.04070307767097703,-0.0035154084840561817,1.0,0.8340380516050712
2025-07-14,3.261382113243593,2.5971756834966326,6.160709655538493,-0.043609129924800816,-0.001613932416789643,1.0,0.8466700717318636
2025-07-15,3.266230053253167,2.601036301931004,6.134383635943361,-0.042187485541273606,-0.005880247930469706,1.0,0.8669354772034347
2025-07-16,3.260235737775331,2.596262776518258,6.154892557483958,-0.043945301214595944,-0.002556633822331733,1.0,0.8664008206733778
2025-07-17,3.263181858310653,2.5986088961538316,6.1925582673870725,-0.043081359890247195,0.0,1.0,0.8541562901775059
2025-07-18,3.2728716326063467,2.6063252707783056,6.188022634657103,-0.04023986160893289,-0.0007324327901533367,1.0,0.839004548091581
2025-07-21,3.276779691396394,2.609437422285475,6.1997560135049685,-0.03909383467411265,0.0,1.0,0.8381001054107233
2025-07-22,3.279065888474359,2.6112580171291335,6.200643790289652,-0.03842341399458549,0.0,1.0,0.8534084984454278
2025-07-23,3.3059073285051337,2.632632984225102,6.253395620701771,-0.03055223935336171,0.0,1.0,0.8448540409567213
2025-07-24,3.3084772389546986,2.6346795119537205,6.2554656800722235,-0.029798620548348254,0.0,1.0,0.8281250238290128
2025-07-25,3.3145574226666383,2.639521417851137,6.2818908824061515,-0.02801562426377746,0.0,1.0,0.8292026100669165
2025-07-28,3.3327628344902904,2.6540191526318697,6.280313694314378,-0.022676939911705718,-0.0002510690047468067,1.0,0.8149563454533264
2025-07-29,3.3171749009976392,2.6416058258834707,6.263748959969335,-0.027248056315138824,-0.002887971595881611,1.0,0.8276431787603704
2025-07-30,3.313978895564569,2.6390607123987957,6.255859977095167,-0.028185275662877096,-0.004143800934825248,1.0,0.8513585301160892
2025-07-31,3.3099980625734235,2.6358906077359046,6.232393219399434,-0.029352643421645785,-0.00787942101085315,1.0,0.8435967127080868
2025-08-01,3.257858631127113,2.5943697865620186,6.130241691753272,-0.04464238086261352,-0.0241406916311786,1.0,0.873563246247685
2025-08-04,3.302001258138698,2.6295224161832467,6.223419919712171,-0.031697683188710024,-0.009307860290560188,1.0,0.959510368155108
2025-08-05,3.2952313827392583,2.6241312798008125,6.191868247596919,-0.03368292956547747,-0.01433049960504107,1.0,0.8934216958030939
2025-08-06,3.3155875280202003,2.6403417340492434,6.239295242750123,-0.027713548848768088,-0.006780703525960163,1.0,0.8911632245674876
2025-08-07,3.3104289833473652,2.6362337680638674,6.234069590230003,-0.02922627715126913,-0.007612563330267719,1.0,0.8613251459386256
2025-08-08,3.3332942404682053,2.6544423335520997,6.282679476452038,-0.022521106645950972,0.0,1.0,0.8563307324721318
2025-08-11,3.33014390472578,2.6519335887620143,6.270256077814021,-0.023444933489022213,-0.0019774044951013092,1.0,0.8101603947538327
2025-08-12,3.358520718675899,2.6745312386562365,6.337009711922051,-0.015123514887530831,0.0,1.0,0.8441558441558441
2025-08-13,3.36241852134978,2.677635222786941,6.358701524531478,-0.013980495529107073,0.0,1.0,0.8031624796863213
2025-08-14,3.3605080743868623,2.6761138535562234,6.359292970065893,-0.014540728574378936,0.0,1.0,0.7905073682657352
2025-08-15,3.363538447546294,2.67852706709831,6.344403998068359,-0.01365208041173882,-0.002341293610409023,1.0,0.8020551748824154
2025-08-18,3.378810427859446,2.690688787047375,6.3430239584880574,-0.009173616364194004,-0.0025583050905841898,1.0,0.8095493827312087
2025-08-19,3.365370147359297,2.679985726663063,6.308611807507286,-0.01311493974037703,-0.007969622220138417,1.0,0.8124660910643666
2025-08-20,3.369672672226015,2.683412008090223,6.291848707684651,-0.011853236769697628,-0.010605622778933399,1.0,0.8238095404369524
2025-08-21,3.359314974707679,2.6751637381244318,6.266607613385674,-0.014890601603861464,-0.01457478954287883,1.0,0.8214659521798747
2025-08-22,3.4121267621289046,2.7172199846266203,6.362842860238505,0.0,0.0,1.0,0.855229269989574
2025-08-25,3.4133252040959765,2.7181743543468446,6.334839861329743,0.0,-0.0044010200352035955,1.0,0.8006756653569754
2025-08-26,3.4170521085927117,2.721142245074622,6.361363637919406,0.0,-0.00023247821006910918,1.0,0.820754696131427
2025-08-27,3.414152317748929,2.7188330197200963,6.375858312893995,-0.0008486235362026306,0.0,1.0,0.8167597939424097
2025-08-28,3.424694554851002,2.7272282463143607,6.398437902288104,0.0,0.0,1.0,0.8277591726827708
2025-08-29,3.410652559173194,2.7160460148383017,6.36027932110631,-0.0041002184144912635,-0.005963733924517545,1.0,0.8143341173340216
2025-09-02,3.389598189695984,2.6992795353094188,6.313147440237254,-0.010248027843915208,-0.013329888224804076,1.0,0.8370572033072489
2025-09-03,3.4054822219155603,2.7119286579218964,6.3473624427065545,-0.0056099405735988706,-0.007982488907688712,1.0,0.885964950646614
2025-09-04,3.425466839487375,2.7278432490367277,6.400409995885882,0.0,0.0,1.0,0.8637083854420031
2025-09-05,3.424899452312179,2.727391414776473,6.381871950976942,-0.0001656379120811291,-0.0028963839692857096,1.0,0.8319739264707225
2025-09-08,3.437044113924942,2.73706271937365,6.3975513424695425,0.0,-0.0004466359839724321,1.0,0.8241042311143234
2025-09-09,3.440523377827917,2.7398334034859406,6.4123411317282795,0.0,0.0,1.0,0.8261344583734999
2025-09-10,3.443206707395914,2.741970251626644,6.430877351188038,0.0,0.0,1.0,0.8232074232712395
2025-09-11,3.460667628711641,2.7558751173179425,6.484319809873369,0.0,0.0,1.0,0.8324294769758512
2025-09-12,3.461754613566493,2.7567407290541106,6.482149350798,0.0,-0.00033472424849623206,1.0,0.815862420398876
2025-09-15,3.4533093965167034,2.750015447685056,6.516660684517569,-0.0024395770331880895,0.0,1.0,0.8172757716762099
2025-09-16,3.4428986339848406,2.7417249198181692,6.5076879933133664,-0.005446942861795145,-0.0013768848246955567,1.0,0.8467349929084307
